"fips","agegr","year","state","pop","age","popm","popf","state2"
13,,1980,"GA",49542,56,22950,26592,"GA"
13,,1980,"GA",50757,55,23562,27195,"GA"
13,,1980,"GA",99098,9,50812,48286,"GA"
13,,1980,"GA",38560,66,16747,21813,"GA"
13,,1980,"GA",16597,79,5757,10840,"GA"
13,,1980,"GA",98267,33,48003,50264,"GA"
13,,1980,"GA",38571,67,16425,22146,"GA"
13,,1980,"GA",77725,37,38054,39671,"GA"
13,,1980,"GA",93049,31,45388,47661,"GA"
13,,1980,"GA",22274,75,8243,14031,"GA"
13,,1980,"GA",30411,71,12445,17966,"GA"
13,,1980,"GA",94412,30,46139,48273,"GA"
13,,1980,"GA",45331,61,20618,24713,"GA"
13,,1980,"GA",104033,23,51379,52654,"GA"
13,,1980,"GA",106076,17,55118,50958,"GA"
13,,1980,"GA",102833,22,50946,51887,"GA"
13,,1980,"GA",20318,76,7320,12998,"GA"
13,,1980,"GA",106647,20,53406,53241,"GA"
13,,1980,"GA",54096,47,26134,27962,"GA"
13,,1980,"GA",40026,85,10791,29235,"GA"
13,,1980,"GA",102448,15,52326,50122,"GA"
13,,1980,"GA",28303,72,11338,16965,"GA"
13,,1980,"GA",52050,51,24929,27121,"GA"
13,,1980,"GA",49867,57,23110,26757,"GA"
13,,1980,"GA",16754,78,5629,11125,"GA"
13,,1980,"GA",13283,80,4389,8894,"GA"
15,,1980,"HI",1428,82,619,809,"HI"
15,,1980,"HI",8693,45,4232,4461,"HI"
15,,1980,"HI",5409,68,2887,2522,"HI"
15,,1980,"HI",6142,66,3169,2973,"HI"
15,,1980,"HI",17192,18,9286,7906,"HI"
15,,1980,"HI",21279,20,12539,8740,"HI"
15,,1980,"HI",14097,34,7133,6964,"HI"
15,,1980,"HI",10182,55,4984,5198,"HI"
15,,1980,"HI",15846,10,8222,7624,"HI"
15,,1980,"HI",8917,48,4356,4561,"HI"
15,,1980,"HI",13533,37,6953,6580,"HI"
15,,1980,"HI",9065,47,4201,4864,"HI"
15,,1980,"HI",20025,25,10457,9568,"HI"
15,,1980,"HI",19678,19,10982,8696,"HI"
15,,1980,"HI",8604,60,4313,4291,"HI"
15,,1980,"HI",14727,11,7544,7183,"HI"
15,,1980,"HI",19525,27,9994,9531,"HI"
15,,1980,"HI",9872,41,5040,4832,"HI"
15,,1980,"HI",16043,15,8262,7781,"HI"
15,,1980,"HI",1766,81,762,1004,"HI"
15,,1980,"HI",9878,54,4692,5186,"HI"
15,,1980,"HI",8847,44,4292,4555,"HI"
15,,1980,"HI",4082,72,2219,1863,"HI"
15,,1980,"HI",2481,78,1215,1266,"HI"
15,,1980,"HI",9827,53,4625,5202,"HI"
15,,1980,"HI",16989,17,8636,8353,"HI"
15,,1980,"HI",14368,5,7446,6922,"HI"
15,,1980,"HI",17296,32,8934,8362,"HI"
15,,1980,"HI",20663,23,11108,9555,"HI"
15,,1980,"HI",9723,56,4703,5020,"HI"
15,,1980,"HI",4505,71,2514,1991,"HI"
15,,1980,"HI",14365,12,7401,6964,"HI"
15,,1980,"HI",18025,28,9243,8782,"HI"
15,,1980,"HI",3352,75,1736,1616,"HI"
15,,1980,"HI",1156,84,404,752,"HI"
15,,1980,"HI",7161,63,3532,3629,"HI"
15,,1980,"HI",19585,26,10010,9575,"HI"
15,,1980,"HI",2048,80,939,1109,"HI"
15,,1980,"HI",17441,0,8965,8476,"HI"
15,,1980,"HI",7545,62,3705,3840,"HI"
15,,1980,"HI",21595,21,12703,8892,"HI"
15,,1980,"HI",9131,58,4680,4451,"HI"
15,,1980,"HI",14246,7,7329,6917,"HI"
15,,1980,"HI",17722,33,9063,8659,"HI"
15,,1980,"HI",9557,42,4751,4806,"HI"
15,,1980,"HI",9694,51,4620,5074,"HI"
15,,1980,"HI",21104,22,11835,9269,"HI"
15,,1980,"HI",15721,9,8129,7592,"HI"
15,,1980,"HI",9493,49,4462,5031,"HI"
15,,1980,"HI",6671,65,3378,3293,"HI"
15,,1980,"HI",14485,35,7358,7127,"HI"
15,,1980,"HI",11527,38,5899,5628,"HI"
15,,1980,"HI",4795,70,2614,2181,"HI"
15,,1980,"HI",8713,46,4204,4509,"HI"
15,,1980,"HI",5681,85,2041,3640,"HI"
15,,1980,"HI",5169,69,2819,2350,"HI"
15,,1980,"HI",15196,2,7832,7364,"HI"
15,,1980,"HI",14555,4,7393,7162,"HI"
15,,1980,"HI",9873,52,4720,5153,"HI"
15,,1980,"HI",7934,61,4034,3900,"HI"
15,,1980,"HI",8922,43,4414,4508,"HI"
15,,1980,"HI",20295,24,10523,9772,"HI"
15,,1980,"HI",15307,3,7798,7509,"HI"
15,,1980,"HI",8884,59,4448,4436,"HI"
15,,1980,"HI",14644,13,7535,7109,"HI"
15,,1980,"HI",18827,29,9518,9309,"HI"
15,,1980,"HI",2196,79,1089,1107,"HI"
15,,1980,"HI",3465,74,1825,1640,"HI"
15,,1980,"HI",6085,67,3216,2869,"HI"
15,,1980,"HI",10600,40,5441,5159,"HI"
15,,1980,"HI",14011,6,7053,6958,"HI"
15,,1980,"HI",2747,77,1322,1425,"HI"
15,,1980,"HI",3092,76,1546,1546,"HI"
15,,1980,"HI",15247,14,7739,7508,"HI"
15,,1980,"HI",13889,36,7037,6852,"HI"
15,,1980,"HI",16587,16,8517,8070,"HI"
15,,1980,"HI",9826,50,4617,5209,"HI"
15,,1980,"HI",15901,1,8298,7603,"HI"
15,,1980,"HI",6938,64,3452,3486,"HI"
15,,1980,"HI",1282,83,531,751,"HI"
15,,1980,"HI",17695,31,9005,8690,"HI"
15,,1980,"HI",3669,73,1984,1685,"HI"
15,,1980,"HI",14373,8,7434,6939,"HI"
15,,1980,"HI",18162,30,9185,8977,"HI"
15,,1980,"HI",11221,39,5763,5458,"HI"
15,,1980,"HI",9623,57,4712,4911,"HI"
19,,1980,"IA",24989,65,11471,13518,"IA"
19,,1980,"IA",32664,34,16265,16399,"IA"
19,,1980,"IA",17901,74,7206,10695,"IA"
19,,1980,"IA",29481,53,14606,14875,"IA"
19,,1980,"IA",30528,38,15222,15306,"IA"
19,,1980,"IA",53474,23,26791,26683,"IA"
19,,1980,"IA",57391,20,28330,29061,"IA"
19,,1980,"IA",28966,57,13897,15069,"IA"
19,,1980,"IA",26366,48,12690,13676,"IA"
19,,1980,"IA",49939,26,25310,24629,"IA"
19,,1980,"IA",45525,11,23336,22189,"IA"
19,,1980,"IA",26469,62,12414,14055,"IA"
19,,1980,"IA",26400,46,12933,13467,"IA"
19,,1980,"IA",44710,33,22325,22385,"IA"
19,,1980,"IA",34733,37,17222,17511,"IA"
19,,1980,"IA",20978,70,9321,11657,"IA"
19,,1980,"IA",10294,82,3547,6747,"IA"
19,,1980,"IA",51970,24,26215,25755,"IA"
19,,1980,"IA",28502,41,14149,14353,"IA"
19,,1980,"IA",45118,1,23220,21898,"IA"
19,,1980,"IA",27403,61,12858,14545,"IA"
19,,1980,"IA",46238,28,23463,22775,"IA"
19,,1980,"IA",27670,60,12993,14677,"IA"
19,,1980,"IA",29146,58,13899,15247,"IA"
19,,1980,"IA",16697,75,6713,9984,"IA"
19,,1980,"IA",8962,84,2925,6037,"IA"
19,,1980,"IA",51018,15,26277,24741,"IA"
19,,1980,"IA",44520,12,22737,21783,"IA"
19,,1980,"IA",29402,40,14466,14936,"IA"
19,,1980,"IA",44709,30,22850,21859,"IA"
19,,1980,"IA",22244,69,9753,12491,"IA"
19,,1980,"IA",48135,0,24647,23488,"IA"
19,,1980,"IA",45954,13,23529,22425,"IA"
19,,1980,"IA",13000,79,4873,8127,"IA"
19,,1980,"IA",29502,55,14161,15341,"IA"
19,,1980,"IA",20390,71,8783,11607,"IA"
19,,1980,"IA",42993,31,21644,21349,"IA"
19,,1980,"IA",54865,17,27790,27075,"IA"
19,,1980,"IA",25770,64,11900,13870,"IA"
19,,1980,"IA",39496,6,20117,19379,"IA"
19,,1980,"IA",27757,43,13728,14029,"IA"
19,,1980,"IA",51154,25,26182,24972,"IA"
19,,1980,"IA",42687,32,21434,21253,"IA"
19,,1980,"IA",12348,80,4426,7922,"IA"
19,,1980,"IA",32933,36,16306,16627,"IA"
19,,1980,"IA",41836,8,21381,20455,"IA"
19,,1980,"IA",48799,27,24661,24138,"IA"
19,,1980,"IA",23625,67,10674,12951,"IA"
19,,1980,"IA",18419,73,7579,10840,"IA"
19,,1980,"IA",47611,29,23991,23620,"IA"
19,,1980,"IA",46818,9,23822,22996,"IA"
19,,1980,"IA",40294,7,20678,19616,"IA"
19,,1980,"IA",28061,42,13755,14306,"IA"
19,,1980,"IA",28335,51,13930,14405,"IA"
19,,1980,"IA",22983,68,10343,12640,"IA"
19,,1980,"IA",28987,59,13714,15273,"IA"
19,,1980,"IA",54007,16,27678,26329,"IA"
19,,1980,"IA",47115,10,24254,22861,"IA"
19,,1980,"IA",59444,19,29513,29931,"IA"
19,,1980,"IA",56023,18,27801,28222,"IA"
19,,1980,"IA",26908,47,13038,13870,"IA"
19,,1980,"IA",28526,50,13629,14897,"IA"
19,,1980,"IA",26036,63,12178,13858,"IA"
19,,1980,"IA",27772,44,13608,14164,"IA"
19,,1980,"IA",47734,14,24537,23197,"IA"
19,,1980,"IA",41517,5,21362,20155,"IA"
19,,1980,"IA",24353,66,11068,13285,"IA"
19,,1980,"IA",19605,72,8322,11283,"IA"
19,,1980,"IA",32778,35,16357,16421,"IA"
19,,1980,"IA",14524,78,5371,9153,"IA"
19,,1980,"IA",29366,52,14400,14966,"IA"
19,,1980,"IA",30591,39,15055,15536,"IA"
19,,1980,"IA",41563,4,21204,20359,"IA"
19,,1980,"IA",15074,77,5748,9326,"IA"
19,,1980,"IA",29618,54,14507,15111,"IA"
19,,1980,"IA",55304,21,27466,27838,"IA"
19,,1980,"IA",43715,3,22284,21431,"IA"
19,,1980,"IA",28145,49,13657,14488,"IA"
19,,1980,"IA",11456,81,4025,7431,"IA"
19,,1980,"IA",54393,22,27238,27155,"IA"
19,,1980,"IA",26973,45,13063,13910,"IA"
19,,1980,"IA",43908,2,22358,21550,"IA"
19,,1980,"IA",9788,83,3280,6508,"IA"
19,,1980,"IA",28925,56,14077,14848,"IA"
19,,1980,"IA",16192,76,6318,9874,"IA"
19,,1980,"IA",45506,85,13505,32001,"IA"
16,,1980,"ID",1641,84,572,1069,"ID"
16,,1980,"ID",2741,79,1125,1616,"ID"
16,,1980,"ID",15602,13,7952,7650,"ID"
16,,1980,"ID",15812,28,7988,7824,"ID"
16,,1980,"ID",12142,36,6116,6026,"ID"
16,,1980,"ID",20319,0,10410,9909,"ID"
16,,1980,"ID",3235,77,1403,1832,"ID"
16,,1980,"ID",18755,19,8979,9776,"ID"
16,,1980,"ID",18635,3,9555,9080,"ID"
16,,1980,"ID",8442,45,4241,4201,"ID"
16,,1980,"ID",9116,43,4717,4399,"ID"
16,,1980,"ID",17318,4,8982,8336,"ID"
16,,1980,"ID",16871,25,8569,8302,"ID"
16,,1980,"ID",17130,22,8599,8531,"ID"
16,,1980,"ID",6904,66,3325,3579,"ID"
16,,1980,"ID",3727,76,1646,2081,"ID"
16,,1980,"ID",7631,62,3752,3879,"ID"
16,,1980,"ID",9347,42,4684,4663,"ID"
16,,1980,"ID",17160,5,8762,8398,"ID"
16,,1980,"ID",17003,24,8585,8418,"ID"
16,,1980,"ID",5520,71,2593,2927,"ID"
16,,1980,"ID",7908,61,3771,4137,"ID"
16,,1980,"ID",11996,35,6098,5898,"ID"
16,,1980,"ID",4727,73,2141,2586,"ID"
16,,1980,"ID",8169,55,3931,4238,"ID"
16,,1980,"ID",8744,44,4367,4377,"ID"
16,,1980,"ID",9626,41,4960,4666,"ID"
16,,1980,"ID",5868,70,2813,3055,"ID"
16,,1980,"ID",10217,40,5182,5035,"ID"
16,,1980,"ID",8347,50,4162,4185,"ID"
16,,1980,"ID",7403,64,3581,3822,"ID"
16,,1980,"ID",8176,52,4033,4143,"ID"
16,,1980,"ID",16861,26,8614,8247,"ID"
16,,1980,"ID",15301,31,7708,7593,"ID"
16,,1980,"ID",15731,33,8074,7657,"ID"
16,,1980,"ID",12446,37,6248,6198,"ID"
16,,1980,"ID",8255,46,4153,4102,"ID"
16,,1980,"ID",10787,38,5450,5337,"ID"
16,,1980,"ID",8085,56,3925,4160,"ID"
16,,1980,"ID",16090,11,8162,7928,"ID"
16,,1980,"ID",18452,2,9604,8848,"ID"
16,,1980,"ID",7959,51,3985,3974,"ID"
16,,1980,"ID",16766,10,8585,8181,"ID"
16,,1980,"ID",11876,34,5985,5891,"ID"
16,,1980,"ID",16848,27,8453,8395,"ID"
16,,1980,"ID",2573,80,1014,1559,"ID"
16,,1980,"ID",8579,85,2921,5658,"ID"
16,,1980,"ID",7088,65,3524,3564,"ID"
16,,1980,"ID",15695,14,8057,7638,"ID"
16,,1980,"ID",8351,59,4066,4285,"ID"
16,,1980,"ID",17532,17,9037,8495,"ID"
16,,1980,"ID",17223,23,8735,8488,"ID"
16,,1980,"ID",16350,29,8329,8021,"ID"
16,,1980,"ID",19422,1,9830,9592,"ID"
16,,1980,"ID",2008,82,800,1208,"ID"
16,,1980,"ID",8023,60,3870,4153,"ID"
16,,1980,"ID",16217,7,8395,7822,"ID"
16,,1980,"ID",17706,20,8850,8856,"ID"
16,,1980,"ID",8283,58,4029,4254,"ID"
16,,1980,"ID",3181,78,1364,1817,"ID"
16,,1980,"ID",1856,83,706,1150,"ID"
16,,1980,"ID",5090,72,2393,2697,"ID"
16,,1980,"ID",16297,15,8233,8064,"ID"
16,,1980,"ID",6027,69,2905,3122,"ID"
16,,1980,"ID",8231,57,3944,4287,"ID"
16,,1980,"ID",6647,67,3213,3434,"ID"
16,,1980,"ID",2291,81,887,1404,"ID"
16,,1980,"ID",16267,6,8278,7989,"ID"
16,,1980,"ID",8283,49,4037,4246,"ID"
16,,1980,"ID",15941,8,8125,7816,"ID"
16,,1980,"ID",8060,47,4017,4043,"ID"
16,,1980,"ID",15478,12,7956,7522,"ID"
16,,1980,"ID",17408,9,8977,8431,"ID"
16,,1980,"ID",4350,74,2027,2323,"ID"
16,,1980,"ID",7486,63,3596,3890,"ID"
16,,1980,"ID",17070,16,8645,8425,"ID"
16,,1980,"ID",15047,32,7687,7360,"ID"
16,,1980,"ID",8117,53,4016,4101,"ID"
16,,1980,"ID",17223,21,8782,8441,"ID"
16,,1980,"ID",8021,54,3949,4072,"ID"
16,,1980,"ID",15732,30,8003,7729,"ID"
16,,1980,"ID",3986,75,1824,2162,"ID"
16,,1980,"ID",6551,68,3224,3327,"ID"
16,,1980,"ID",17977,18,8947,9030,"ID"
16,,1980,"ID",10678,39,5442,5236,"ID"
16,,1980,"ID",7949,48,4039,3910,"ID"
17,,1980,"IL",142369,34,70157,72212,"IL"
17,,1980,"IL",111150,45,54327,56823,"IL"
17,,1980,"IL",109690,60,51440,58250,"IL"
17,,1980,"IL",201895,26,100000,101895,"IL"
17,,1980,"IL",79162,69,33622,45540,"IL"
17,,1980,"IL",121696,55,58304,63392,"IL"
17,,1980,"IL",179531,32,88496,91035,"IL"
17,,1980,"IL",214871,22,106944,107927,"IL"
17,,1980,"IL",106868,48,51804,55064,"IL"
17,,1980,"IL",118905,57,57049,61856,"IL"
17,,1980,"IL",90491,66,40170,50321,"IL"
17,,1980,"IL",179565,31,88251,91314,"IL"
17,,1980,"IL",133656,38,65264,68392,"IL"
17,,1980,"IL",214253,17,109731,104522,"IL"
17,,1980,"IL",116077,85,33927,82150,"IL"
17,,1980,"IL",109304,46,53291,56013,"IL"
17,,1980,"IL",169743,8,86726,83017,"IL"
17,,1980,"IL",211687,24,105212,106475,"IL"
17,,1980,"IL",105465,61,49021,56444,"IL"
17,,1980,"IL",202272,15,102962,99310,"IL"
17,,1980,"IL",95836,65,43405,52431,"IL"
17,,1980,"IL",73239,70,30901,42338,"IL"
17,,1980,"IL",40282,79,14358,25924,"IL"
17,,1980,"IL",198390,27,98358,100032,"IL"
17,,1980,"IL",32608,81,11071,21537,"IL"
17,,1980,"IL",120463,41,58693,61770,"IL"
17,,1980,"IL",110373,47,53679,56694,"IL"
17,,1980,"IL",120011,52,58208,61803,"IL"
17,,1980,"IL",43966,78,15861,28105,"IL"
17,,1980,"IL",154101,37,75036,79065,"IL"
17,,1980,"IL",141932,35,69606,72326,"IL"
17,,1980,"IL",169923,1,86639,83284,"IL"
17,,1980,"IL",119536,42,58588,60948,"IL"
17,,1980,"IL",66657,72,27447,39210,"IL"
17,,1980,"IL",86780,67,38011,48769,"IL"
17,,1980,"IL",114635,43,56064,58571,"IL"
17,,1980,"IL",124845,40,60940,63905,"IL"
17,,1980,"IL",59007,74,23248,35759,"IL"
17,,1980,"IL",195800,29,96722,99078,"IL"
17,,1980,"IL",185801,28,92355,93446,"IL"
17,,1980,"IL",69719,71,28855,40864,"IL"
17,,1980,"IL",189175,14,96648,92527,"IL"
17,,1980,"IL",119964,56,57356,62608,"IL"
17,,1980,"IL",26889,83,8701,18188,"IL"
17,,1980,"IL",213264,21,105960,107304,"IL"
17,,1980,"IL",188948,9,96540,92408,"IL"
17,,1980,"IL",96705,64,44400,52305,"IL"
17,,1980,"IL",212525,18,108309,104216,"IL"
17,,1980,"IL",222902,19,113019,109883,"IL"
17,,1980,"IL",157612,6,80567,77045,"IL"
17,,1980,"IL",160979,4,82483,78496,"IL"
17,,1980,"IL",121827,54,58700,63127,"IL"
17,,1980,"IL",120617,53,58361,62256,"IL"
17,,1980,"IL",217265,20,108111,109154,"IL"
17,,1980,"IL",162367,5,83138,79229,"IL"
17,,1980,"IL",119807,50,57726,62081,"IL"
17,,1980,"IL",117651,49,57401,60250,"IL"
17,,1980,"IL",114628,44,55790,58838,"IL"
17,,1980,"IL",36753,80,12812,23941,"IL"
17,,1980,"IL",210347,16,107556,102791,"IL"
17,,1980,"IL",183423,13,93539,89884,"IL"
17,,1980,"IL",185600,30,91583,94017,"IL"
17,,1980,"IL",54955,75,21534,33421,"IL"
17,,1980,"IL",164438,2,84160,80278,"IL"
17,,1980,"IL",117362,51,57107,60255,"IL"
17,,1980,"IL",189590,33,92757,96833,"IL"
17,,1980,"IL",81940,68,35317,46623,"IL"
17,,1980,"IL",177710,12,90553,87157,"IL"
17,,1980,"IL",28521,82,9432,19089,"IL"
17,,1980,"IL",180529,11,92078,88451,"IL"
17,,1980,"IL",116733,58,55384,61349,"IL"
17,,1980,"IL",100807,62,46856,53951,"IL"
17,,1980,"IL",187070,10,95833,91237,"IL"
17,,1980,"IL",143251,36,69955,73296,"IL"
17,,1980,"IL",51088,76,19218,31870,"IL"
17,,1980,"IL",215104,23,106819,108285,"IL"
17,,1980,"IL",61690,73,24748,36942,"IL"
17,,1980,"IL",130356,39,63869,66487,"IL"
17,,1980,"IL",209692,25,104289,105403,"IL"
17,,1980,"IL",98651,63,45433,53218,"IL"
17,,1980,"IL",47565,77,17726,29839,"IL"
17,,1980,"IL",165176,7,84315,80861,"IL"
17,,1980,"IL",166249,3,85023,81226,"IL"
17,,1980,"IL",114641,59,54238,60403,"IL"
17,,1980,"IL",184896,0,94300,90596,"IL"
17,,1980,"IL",24886,84,7848,17038,"IL"
18,,1980,"IN",84269,7,43096,41173,"IN"
18,,1980,"IN",84926,32,41646,43280,"IN"
18,,1980,"IN",53424,59,25002,28422,"IN"
18,,1980,"IN",33705,70,14364,19341,"IN"
18,,1980,"IN",97829,25,48781,49048,"IN"
18,,1980,"IN",104476,17,53030,51446,"IN"
18,,1980,"IN",43013,65,19642,23371,"IN"
18,,1980,"IN",105194,18,52438,52756,"IN"
18,,1980,"IN",25200,75,9947,15253,"IN"
18,,1980,"IN",82204,2,42236,39968,"IN"
18,,1980,"IN",24110,76,9368,14742,"IN"
18,,1980,"IN",54254,43,26514,27740,"IN"
18,,1980,"IN",56767,42,27806,28961,"IN"
18,,1980,"IN",108015,20,53397,54618,"IN"
18,,1980,"IN",59426,40,29200,30226,"IN"
18,,1980,"IN",84232,1,43180,41052,"IN"
18,,1980,"IN",52028,46,25259,26769,"IN"
18,,1980,"IN",80797,6,41628,39169,"IN"
18,,1980,"IN",98629,24,49203,49426,"IN"
18,,1980,"IN",83168,3,42691,40477,"IN"
18,,1980,"IN",89617,11,45904,43713,"IN"
18,,1980,"IN",95403,26,47525,47878,"IN"
18,,1980,"IN",52922,45,26056,26866,"IN"
18,,1980,"IN",88849,0,45654,43195,"IN"
18,,1980,"IN",56810,53,27632,29178,"IN"
18,,1980,"IN",55565,51,27113,28452,"IN"
18,,1980,"IN",55306,57,26224,29082,"IN"
18,,1980,"IN",55521,49,26812,28709,"IN"
18,,1980,"IN",86447,8,44398,42049,"IN"
18,,1980,"IN",56610,56,27017,29593,"IN"
18,,1980,"IN",99873,15,50879,48994,"IN"
18,,1980,"IN",54944,58,26136,28808,"IN"
18,,1980,"IN",57217,55,27306,29911,"IN"
18,,1980,"IN",67160,36,32932,34228,"IN"
18,,1980,"IN",93560,10,47857,45703,"IN"
18,,1980,"IN",32462,71,13663,18799,"IN"
18,,1980,"IN",28584,73,11649,16935,"IN"
18,,1980,"IN",30742,72,12897,17845,"IN"
18,,1980,"IN",104181,22,51574,52607,"IN"
18,,1980,"IN",13692,82,4531,9161,"IN"
18,,1980,"IN",12810,83,4251,8559,"IN"
18,,1980,"IN",111803,19,55112,56691,"IN"
18,,1980,"IN",57563,41,28332,29231,"IN"
18,,1980,"IN",86936,30,42942,43994,"IN"
18,,1980,"IN",54192,44,26593,27599,"IN"
18,,1980,"IN",106544,21,52587,53957,"IN"
18,,1980,"IN",41325,66,18616,22709,"IN"
18,,1980,"IN",63214,38,31093,32121,"IN"
18,,1980,"IN",18603,79,6642,11961,"IN"
18,,1980,"IN",92855,14,47245,45610,"IN"
18,,1980,"IN",90564,13,46057,44507,"IN"
18,,1980,"IN",21243,78,7673,13570,"IN"
18,,1980,"IN",48409,61,22600,25809,"IN"
18,,1980,"IN",11505,84,3717,7788,"IN"
18,,1980,"IN",87634,28,43250,44384,"IN"
18,,1980,"IN",56825,54,27115,29710,"IN"
18,,1980,"IN",15355,81,5135,10220,"IN"
18,,1980,"IN",90641,33,44450,46191,"IN"
18,,1980,"IN",62254,39,30474,31780,"IN"
18,,1980,"IN",85206,31,41814,43392,"IN"
18,,1980,"IN",39732,67,17766,21966,"IN"
18,,1980,"IN",52786,47,25621,27165,"IN"
18,,1980,"IN",27893,74,11191,16702,"IN"
18,,1980,"IN",55056,85,16029,39027,"IN"
18,,1980,"IN",67760,35,33435,34325,"IN"
18,,1980,"IN",104584,16,53433,51151,"IN"
18,,1980,"IN",102219,23,50688,51531,"IN"
18,,1980,"IN",46375,62,21497,24878,"IN"
18,,1980,"IN",45205,63,20870,24335,"IN"
18,,1980,"IN",38019,68,16722,21297,"IN"
18,,1980,"IN",87570,12,44942,42628,"IN"
18,,1980,"IN",44441,64,20304,24137,"IN"
18,,1980,"IN",93370,27,46244,47126,"IN"
18,,1980,"IN",80611,4,41317,39294,"IN"
18,,1980,"IN",66479,34,32932,33547,"IN"
18,,1980,"IN",17183,80,6114,11069,"IN"
18,,1980,"IN",22097,77,8275,13822,"IN"
18,,1980,"IN",56258,50,27071,29187,"IN"
18,,1980,"IN",82500,5,41985,40515,"IN"
18,,1980,"IN",50151,60,23318,26833,"IN"
18,,1980,"IN",90375,29,44881,45494,"IN"
18,,1980,"IN",56813,52,27546,29267,"IN"
18,,1980,"IN",36610,69,15890,20720,"IN"
18,,1980,"IN",95731,9,49179,46552,"IN"
18,,1980,"IN",72498,37,35720,36778,"IN"
18,,1980,"IN",51793,48,25191,26602,"IN"
20,,1980,"KS",41282,16,20970,20312,"KS"
20,,1980,"KS",20456,64,9424,11032,"KS"
20,,1980,"KS",33957,4,17398,16559,"KS"
20,,1980,"KS",23248,41,11409,11839,"KS"
20,,1980,"KS",38602,15,19882,18720,"KS"
20,,1980,"KS",9663,80,3527,6136,"KS"
20,,1980,"KS",42561,17,21656,20905,"KS"
20,,1980,"KS",21963,46,10619,11344,"KS"
20,,1980,"KS",24039,40,11805,12234,"KS"
20,,1980,"KS",15028,73,6214,8814,"KS"
20,,1980,"KS",16098,72,6757,9341,"KS"
20,,1980,"KS",33617,12,17218,16399,"KS"
20,,1980,"KS",22197,43,11030,11167,"KS"
20,,1980,"KS",46559,22,23870,22689,"KS"
20,,1980,"KS",18492,68,8280,10212,"KS"
20,,1980,"KS",25466,38,12671,12795,"KS"
20,,1980,"KS",22109,45,10836,11273,"KS"
20,,1980,"KS",23854,53,11730,12124,"KS"
20,,1980,"KS",13503,75,5325,8178,"KS"
20,,1980,"KS",10036,79,3719,6317,"KS"
20,,1980,"KS",37008,1,19067,17941,"KS"
20,,1980,"KS",36886,9,18905,17981,"KS"
20,,1980,"KS",36544,10,18740,17804,"KS"
20,,1980,"KS",40963,27,20815,20148,"KS"
20,,1980,"KS",37981,28,19278,18703,"KS"
20,,1980,"KS",35612,3,18308,17304,"KS"
20,,1980,"KS",24017,55,11827,12190,"KS"
20,,1980,"KS",35705,32,17984,17721,"KS"
20,,1980,"KS",22365,44,11084,11281,"KS"
20,,1980,"KS",22619,60,10678,11941,"KS"
20,,1980,"KS",14458,74,5893,8565,"KS"
20,,1980,"KS",6705,84,2224,4481,"KS"
20,,1980,"KS",43856,25,22388,21468,"KS"
20,,1980,"KS",24970,39,12260,12710,"KS"
20,,1980,"KS",22130,48,10768,11362,"KS"
20,,1980,"KS",17838,69,7854,9984,"KS"
20,,1980,"KS",24217,54,11735,12482,"KS"
20,,1980,"KS",35890,31,18163,17727,"KS"
20,,1980,"KS",39342,29,20244,19098,"KS"
20,,1980,"KS",24187,56,11837,12350,"KS"
20,,1980,"KS",44283,18,22675,21608,"KS"
20,,1980,"KS",46124,23,23680,22444,"KS"
20,,1980,"KS",33890,5,17404,16486,"KS"
20,,1980,"KS",35843,14,18405,17438,"KS"
20,,1980,"KS",29162,37,14549,14613,"KS"
20,,1980,"KS",7822,82,2674,5148,"KS"
20,,1980,"KS",28269,35,14199,14070,"KS"
20,,1980,"KS",22894,42,11239,11655,"KS"
20,,1980,"KS",32186,6,16421,15765,"KS"
20,,1980,"KS",7351,83,2435,4916,"KS"
20,,1980,"KS",20961,62,9874,11087,"KS"
20,,1980,"KS",27798,34,13987,13811,"KS"
20,,1980,"KS",48789,20,25323,23466,"KS"
20,,1980,"KS",23793,59,11249,12544,"KS"
20,,1980,"KS",33824,85,10263,23561,"KS"
20,,1980,"KS",21884,61,10240,11644,"KS"
20,,1980,"KS",28209,36,14064,14145,"KS"
20,,1980,"KS",32939,7,16917,16022,"KS"
20,,1980,"KS",20538,63,9437,11101,"KS"
20,,1980,"KS",34383,13,17455,16928,"KS"
20,,1980,"KS",19400,65,8702,10698,"KS"
20,,1980,"KS",23588,50,11488,12100,"KS"
20,,1980,"KS",40151,0,20697,19454,"KS"
20,,1980,"KS",23386,49,11413,11973,"KS"
20,,1980,"KS",19187,67,8608,10579,"KS"
20,,1980,"KS",11396,78,4276,7120,"KS"
20,,1980,"KS",23154,51,11390,11764,"KS"
20,,1980,"KS",35532,2,18220,17312,"KS"
20,,1980,"KS",35036,11,17892,17144,"KS"
20,,1980,"KS",16706,71,7100,9606,"KS"
20,,1980,"KS",36718,30,18732,17986,"KS"
20,,1980,"KS",23882,58,11287,12595,"KS"
20,,1980,"KS",11828,77,4414,7414,"KS"
20,,1980,"KS",49074,19,25367,23707,"KS"
20,,1980,"KS",23811,52,11591,12220,"KS"
20,,1980,"KS",47253,21,24398,22855,"KS"
20,,1980,"KS",42388,26,21461,20927,"KS"
20,,1980,"KS",8687,81,3087,5600,"KS"
20,,1980,"KS",19394,66,8825,10569,"KS"
20,,1980,"KS",37691,33,18931,18760,"KS"
20,,1980,"KS",44825,24,23083,21742,"KS"
